,occupancy,sensor_name,co2,noise,humidity,temperature
2019-11-26 19:30:00+00:00,0,ROOM 4,521.077392578125,61.293678283691406,48.155677795410156,21.48311487833659
2019-11-26 19:45:00+00:00,0,ROOM 4,508.2777811686198,61.45333353678385,48.4247792561849,21.48055585225423
2019-11-26 20:00:00+00:00,0,ROOM 4,512.3888854980469,60.0566660563151,48.43044408162435,21.465444564819336
2019-11-26 20:15:00+00:00,0,ROOM 4,537.2463582356771,57.79888916015625,48.529555002848305,21.43577766418457
2019-11-26 20:30:00+00:00,0,ROOM 4,549.3444417317709,53.418314615885414,48.54934056599935,21.433237711588543
2019-11-26 20:45:00+00:00,0,ROOM 4,550.5555623372396,50.978352864583336,48.66134389241537,21.39889971415202
2019-11-26 21:00:00+00:00,0,ROOM 4,544.5333251953125,49.65666707356771,48.82211176554362,21.378555297851562
2019-11-26 21:15:00+00:00,0,ROOM 4,533.2011515299479,48.93275833129883,48.94165802001953,21.368371963500977
2019-11-26 21:30:00+00:00,0,ROOM 4,521.9754842122396,49.11000061035156,49.04889043172201,21.342666625976562
2019-11-26 21:45:00+00:00,0,ROOM 4,507.73333740234375,49.68999989827474,49.176334381103516,21.333110809326172
2019-11-26 22:00:00+00:00,0,ROOM 4,493.79502360026044,49.514444986979164,49.24833297729492,21.32955551147461
2019-11-26 22:15:00+00:00,0,ROOM 4,480.1777750651042,49.610958099365234,49.38716125488281,21.316306432088215
2019-11-26 22:30:00+00:00,0,ROOM 4,465.58887736002606,49.385555267333984,49.42522303263346,21.30733362833659
2019-11-26 22:45:00+00:00,0,ROOM 4,453.25555419921875,49.166666666666664,49.47055689493815,21.29022216796875
2019-11-26 23:00:00+00:00,0,ROOM 4,446.9045918782552,48.91846720377604,49.460716247558594,21.272885004679363
2019-11-26 23:15:00+00:00,0,ROOM 4,434.46666463216144,48.80111185709635,49.41833241780599,21.268555959065754
