;occupancy;co2;noise;humidity;temperature;room
2019-12-04 23:00:00+00:00;0;491,6888885;48,61624527;38,39585495;21,18258572;4
2019-12-04 23:30:00+00:00;0;491,5178223;48,55764389;38,56679535;21,15399996;4
2019-12-05 00:00:00+00:00;0;493,9666697;48,68444443;38,75738907;21,07733313;4
2019-12-05 00:30:00+00:00;0;489,9735667;48,79911931;38,87953695;21,03049024;4
2019-12-05 01:00:00+00:00;0;491,0193481;48,67499987;38,87944476;21,01233355;4
2019-12-05 01:30:00+00:00;0;490,8222198;48,67622566;38,96363386;20,98791949;4
2019-12-05 02:00:00+00:00;0;488,1208801;49,06666692;38,32201322;20,96948655;4
2019-12-05 02:30:00+00:00;0;485,5444438;48,91833305;37,88677788;20,92344443;4
2019-12-05 03:00:00+00:00;0;487,9827627;48,72622554;38,29843903;20,87135442;4
2019-12-05 03:30:00+00:00;0;484,7231852;48,736667;38,54572296;20,8238891;4
2019-12-05 04:00:00+00:00;0;481,1222229;48,74291166;38,67010689;20,81629308;4
2019-12-05 04:30:00+00:00;0;481,862264;48,72003873;38,87565931;20,74697113;4
2019-12-05 05:00:00+00:00;0;480,1999919;48,82388941;38,98894437;20,7136666;4
2019-12-05 05:30:00+00:00;0;481,5337168;51,81013362;38,05560239;20,82919153;4
2019-12-05 06:00:00+00:00;0;482,1959788;52,38333321;34,68649991;21,27666664;4
2019-12-05 06:30:00+00:00;0;480,2666728;54,06193542;33,72448603;21,53667641;4
2019-12-05 07:00:00+00:00;0;481,0875498;54,26258596;32,29798285;21,56384277;4
2019-12-05 07:30:00+00:00;0;492,2944387;53,56904221;32,09048494;21,5745554;4
2019-12-05 08:00:00+00:00;1;494,6450195;58,52225939;35,39978409;21,9903148;4
2019-12-05 08:30:00+00:00;0;499,7982737;54,91333262;35,7990551;22,43838914;4
2019-12-05 09:00:00+00:00;1;517,1727956;56,46877543;33,31818835;22,21818161;4
2019-12-05 09:30:00+00:00;0;771,4173686;55,37187258;33,82855543;22,14921538;4
2019-12-05 10:00:00+00:00;0;917,9833476;56,27272034;34,01887957;21,97530874;4
2019-12-05 10:30:00+00:00;0;631,6809184;54,18218358;34,32582347;21,90784454;4
2019-12-05 11:00:00+00:00;0;704,3377787;58,65833282;34,45316696;21,90933323;4
2019-12-05 11:30:00+00:00;1;638,4411926;62,61913872;36,48952166;22,38070202;4
2019-12-05 12:00:00+00:00;1;637,3208822;60,86729876;38,49308904;22,83021291;4
2019-12-05 12:30:00+00:00;1;640,6444499;59,15651385;35,37247149;22,33241399;4
2019-12-05 13:00:00+00:00;1;958,4778951;58,49250984;35,90164693;22,06766192;4
2019-12-05 13:30:00+00:00;1;1316,919556;57,1200765;36,64834722;21,83293311;4
2019-12-05 14:00:00+00:00;1;769,0308431;55,63084475;36,47677612;21,85757446;4
2019-12-05 14:30:00+00:00;1;724,5296122;54,47269758;37,75007947;21,75234922;4
2019-12-05 15:00:00+00:00;1;731,9498088;58,04705048;38,86781693;21,75010681;4
2019-12-05 15:30:00+00:00;1;675,5109355;58,57166672;39,2394441;21,75122166;4
2019-12-05 16:00:00+00:00;0;756,9591268;54,17082405;38,04779498;21,81088352;4
2019-12-05 16:30:00+00:00;0;837,3256429;54,60733732;37,42710495;21,80918948;4
2019-12-05 17:00:00+00:00;0;823,8555501;53,01333364;37,69488907;21,71883297;4
2019-12-05 17:30:00+00:00;0;659,7448222;52,52781677;37,3543752;21,88693873;4
2019-12-05 18:00:00+00:00;0;541,9185791;51,42666626;37,23377864;21,89344438;4
2019-12-05 18:30:00+00:00;0;522,5499929;50,55101522;37,79032453;21,51424503;4
2019-12-05 19:00:00+00:00;0;491,2233785;49,36833318;37,97627703;21,36338902;4
2019-12-05 19:30:00+00:00;0;468,1555532;48,83149401;38,2728672;21,30559381;4
2019-12-05 20:00:00+00:00;0;453,9641774;48,55180041;38,50567691;21,28476397;4
2019-12-05 20:30:00+00:00;0;447,0333354;48,2005558;38,83966637;21,2524449;4
2019-12-05 21:00:00+00:00;0;443,3588104;48,16840998;39,18801181;21,1946551;4
2019-12-05 21:30:00+00:00;0;440,6137848;48,31055641;39,32366689;21,18633366;4
2019-12-05 22:00:00+00:00;0;443,172226;48,17011515;39,4438928;21,19751708;4
2019-12-05 22:30:00+00:00;0;443,3735657;48,09664663;39,57532183;21,18859196;4
2019-12-05 23:00:00+00:00;0;441,6166687;48,31222216;39,72377841;21,16283353;4
2019-12-05 23:30:00+00:00;0;440,7187754;48,61157099;39,84851392;21,14282195;4
2019-12-06 00:00:00+00:00;0;439,2758586;48,79444377;39,94322141;21,14022255;4
2019-12-06 00:30:00+00:00;0;437,1499939;48,98890813;40,06396612;21,12343311;4
2019-12-06 01:00:00+00:00;0;437,7750905;49,09333356;40,15872192;21,11322212;4
2019-12-06 01:30:00+00:00;0;436,3944448;49,11722183;40,28746923;21,09103076;4
2019-12-06 02:00:00+00:00;0;436,5120748;49,11189715;40,38091342;21,07578754;4
2019-12-06 02:30:00+00:00;0;435,0944417;49,13888868;40,46022224;21,06888898;4
2019-12-06 03:00:00+00:00;0;432,6358185;49,13908068;40,53896777;21,05296199;4
2019-12-06 03:30:00+00:00;0;424,6641744;49,08944448;40,60716629;21,04583359;4
2019-12-06 04:00:00+00:00;0;422,6388906;49,13019117;40,7446022;21,00656891;4
2019-12-06 04:30:00+00:00;0;421,8385061;49,12059402;40,79155032;21,00403627;4
2019-12-06 05:00:00+00:00;0;421,4666748;49,25111198;40,86566607;20,99155553;4
2019-12-06 05:30:00+00:00;0;422,9534454;51,53344727;40,58391571;21,0467186;4
2019-12-06 06:00:00+00:00;0;422,988505;52,25888824;39,2266655;21,27277788;4
2019-12-06 06:30:00+00:00;0;417,4444427;52,97034518;38,77759361;21,5187912;4
2019-12-06 07:00:00+00:00;0;420,8005778;52,22055562;38,96499952;21,4082222;4
2019-12-06 07:30:00+00:00;0;411,200002;52,45059395;39,20876948;21,28758844;4
2019-12-06 08:00:00+00:00;0;411,0210673;53,52871641;39,31378619;21,44250615;4
2019-12-06 08:30:00+00:00;0;418,9722188;53,58222135;39,79933294;21,47116693;4
2019-12-06 09:00:00+00:00;1;425,3980865;56,16431872;40,17724864;21,58194097;4
2019-12-06 09:30:00+00:00;1;435,4356333;65,5292689;43,53442574;21,81882509;4
2019-12-06 10:00:00+00:00;1;456,9166667;65,32260513;45,40191587;22,0338157;4
2019-12-06 10:30:00+00:00;1;492,7162832;59,69708888;44,4335467;21,982138;4
2019-12-06 11:00:00+00:00;0;835,4883118;57,2450002;41,32822164;21,76366679;4
2019-12-06 11:30:00+00:00;0;1128,702657;58,03084246;41,27539825;21,718201;4
2019-12-06 12:00:00+00:00;1;963,7601115;56,56055514;41,46155548;21,7506663;4
2019-12-06 12:30:00+00:00;0;566,9388936;54,72210566;41,65005938;21,77489376;4
2019-12-06 13:00:00+00:00;1;531,7377319;56,93604406;42,74766604;21,58882682;4
2019-12-06 13:30:00+00:00;0;531,5166728;54,91668638;43,02754211;21,62549814;4
2019-12-06 14:00:00+00:00;1;528,9075623;54,78254128;43,01018461;21,65812874;4
2019-12-06 14:30:00+00:00;0;580,2662964;57,38051287;43,94970957;21,67887847;4
2019-12-06 15:00:00+00:00;1;570,9160868;58,62611135;43,48044395;21,86522198;4
2019-12-06 15:30:00+00:00;1;534,8775533;56,67663956;43,14338748;22,04594294;4
2019-12-06 16:00:00+00:00;0;628,6577148;54,48277728;43,08496793;21,84030978;4
2019-12-06 16:30:00+00:00;0;576,1166687;54,19208781;43,07548459;21,84095828;4
2019-12-06 17:00:00+00:00;0;594,785909;53,07722282;42,96105576;21,95772266;4
2019-12-06 17:30:00+00:00;0;512,9872894;52,34034538;42,50814311;22,06730111;4
2019-12-06 18:00:00+00:00;0;510,2925212;52,18455887;42,60172653;21,89399624;4
2019-12-06 18:30:00+00:00;0;502,2222239;51,99222183;41,92716662;22,17933337;4
2019-12-06 19:00:00+00:00;0;481,5103455;51,23442586;42,50681369;21,93318971;4
2019-12-06 19:30:00+00:00;0;451,6613057;49,54365921;43,21230634;21,69312827;4
2019-12-06 20:00:00+00:00;0;431,2166646;50,2215519;43,54958089;21,63594278;4
2019-12-06 20:30:00+00:00;0;423,7683818;48,51453972;44,00203005;21,55591965;4
2019-12-06 21:00:00+00:00;0;423,2005717;48,92888832;44,30827713;21,50822194;4
2019-12-06 21:30:00+00:00;0;420,6547852;49,74331411;44,35573514;21,52771473;4
2019-12-06 22:00:00+00:00;0;418,9973195;48,72222201;44,43333308;21,52038892;4
2019-12-06 22:30:00+00:00;0;417,5222219;48,3094635;44,75886408;21,3945214;4
2019-12-06 23:00:00+00:00;0;413,5762482;48,50277774;44,91538874;21,35800012;4
2019-12-06 23:30:00+00:00;0;413,3222198;48,35463651;45,10023753;21,31530062;4
2019-12-09 00:00:00+00:00;0;400;48,45231819;42,98384666;20,6326437;4
2019-12-09 00:30:00+00:00;0;400;48,46055603;43,11005529;20,6310002;4
2019-12-09 01:00:00+00:00;0;400;48,457606;43,1458346;20,63399601;4
2019-12-09 01:30:00+00:00;0;400;48,44277763;43,23166656;20,61533356;4
2019-12-09 02:00:00+00:00;0;400;48,46477063;43,33095932;20,59222984;4
2019-12-09 02:30:00+00:00;0;400;48,53823789;43,41490873;20,57612832;4
2019-12-09 03:00:00+00:00;0;400;48,87944412;43,491944;20,55466652;4
2019-12-09 03:30:00+00:00;0;400,8833313;48,60500018;43,55011686;20,54662069;4
2019-12-09 04:00:00+00:00;0;405,490804;49,87333361;43,62699954;20,52738921;4
2019-12-09 04:30:00+00:00;0;405,9166667;52,26065127;43,6902415;20,51047675;4
2019-12-09 05:00:00+00:00;0;405,7241364;48,76333364;43,78116671;20,47600015;4
2019-12-09 05:30:00+00:00;0;406,6611074;51,48747126;43,24326515;20,54791164;4
2019-12-09 06:00:00+00:00;0;405,3482768;52,78902308;41,1076107;20,89949481;4
2019-12-09 06:30:00+00:00;0;404,9722239;53,42000008;40,27838898;21,0666666;4
2019-12-09 07:00:00+00:00;0;406,0532532;53,16463598;39,95503871;21,0858043;4
2019-12-09 07:30:00+00:00;0;417,7082367;52,96444448;40,11649958;21,11461099;4
2019-12-09 08:00:00+00:00;0;417,4166667;52,56720289;40,72466214;21,11997541;4
2019-12-09 08:30:00+00:00;0;424,0277812;52,00986417;41,16139158;21,15680695;4
2019-12-09 09:00:00+00:00;0;443,7777761;56,89436722;43,34819031;21,45651658;4
2019-12-09 09:30:00+00:00;0;469,6971334;60,06141281;44,53358905;21,83736801;4
2019-12-09 10:00:00+00:00;0;500,6084696;60,07287979;43,5973231;21,76487319;4
2019-12-09 10:30:00+00:00;0;750,798645;58,82823054;43,3209877;21,93538443;4
2019-12-09 11:00:00+00:00;0;1022,383016;58,17000008;42,27477837;22,62794431;4
2019-12-09 11:30:00+00:00;0;888,2924194;57,13264338;41,10491943;22,35644086;4
2019-12-09 12:00:00+00:00;0;739,5891622;54,74306552;41,66744105;22,37142118;4
2019-12-09 12:30:00+00:00;0;783,3666585;52,7161115;41,80472247;22,47327805;4
2019-12-09 13:00:00+00:00;0;529,0411886;54,04527346;40,97149467;22,5587616;4
2019-12-09 13:30:00+00:00;0;574,4624532;51,61999957;40,64711126;22,60805575;4
2019-12-09 14:00:00+00:00;0;656,5055542;58,81181971;41,00543404;22,78167439;4
2019-12-09 14:30:00+00:00;0;659,9071045;61,24724007;42,28962644;23,22644043;4
2019-12-09 15:00:00+00:00;0;651,9222107;54,0444444;39,61938922;22,78444449;4
2019-12-09 15:30:00+00:00;0;771,9490458;55,44913228;38,35050583;22,39508947;4
2019-12-09 16:00:00+00:00;0;1151,807638;60,72231738;38,7564195;22,71235816;4
2019-12-09 16:30:00+00:00;0;717,0444539;63,8453687;38,74892362;23,3441515;4
2019-12-09 17:00:00+00:00;0;540,8544006;55,16888873;36,19161161;22,77627786;4
2019-12-09 17:30:00+00:00;0;781,4758809;52,05823835;35,4787089;22,26360734;4
2019-12-09 18:00:00+00:00;0;1099,873332;52,01172447;35,41929499;22,28158061;4
2019-12-09 18:30:00+00:00;0;674,8555552;51,68166669;35,38472239;22,27327792;4
2019-12-09 19:00:00+00:00;0;463,9712677;50,39262517;36,15071551;21,83445009;4
2019-12-09 19:30:00+00:00;0;452,5308431;49,96222305;37,13811048;21,5727218;4
2019-12-09 20:00:00+00:00;0;443,3388875;48,80653254;37,65558624;21,42709382;4
2019-12-09 20:30:00+00:00;0;435,6321869;49,09258588;37,94339816;21,36856715;4
2019-12-09 21:00:00+00:00;0;438,149999;48,27333323;38,42144521;21,33172194;4
2019-12-09 21:30:00+00:00;0;435,7881266;48,17206955;38,79677582;21,26958275;4
2019-12-09 22:00:00+00:00;0;434,8772024;48,38500023;38,65000025;21,25161107;4
2019-12-09 22:30:00+00:00;0;436,2944387;48,33977;38,698548;21,2059536;4
2019-12-09 23:00:00+00:00;0;434,6344859;48,36555545;38,77861087;21,13883368;4
2019-12-09 23:30:00+00:00;0;434,9222209;48,22597631;38,76982498;21,10198085;4
2019-12-10 00:00:00+00:00;0;431,8919576;48,22883161;39,03128942;21,09994062;4
2019-12-10 00:30:00+00:00;0;428,7444458;48,08277766;39,22655614;21,07377752;4
2019-12-10 01:00:00+00:00;0;429,5651347;48,08978907;39,53918012;21,00885614;4
2019-12-10 01:30:00+00:00;0;426,3513438;48,23888906;39,85844485;20,92577744;4
2019-12-10 02:00:00+00:00;0;424,5055542;49,06239446;40,1433506;20,84511471;4
2019-12-10 02:30:00+00:00;0;424,6256714;49,21329498;40,3301398;20,80954615;4
2019-12-10 03:00:00+00:00;0;426,0055491;49,21499952;40,52566655;20,74588871;4
2019-12-10 03:30:00+00:00;0;424,9135997;49,07534472;40,26273346;20,75582027;4
2019-12-10 04:00:00+00:00;0;426,0254822;48,13444392;39,79294459;20,68477758;4
2019-12-10 04:30:00+00:00;0;426,0555522;49,04726028;40,14607938;20,61599986;4
2019-12-10 05:00:00+00:00;0;424,2003733;49,29888916;40,40883319;20,55627759;4
2019-12-10 05:30:00+00:00;0;425,8611094;51,46678162;40,16449038;20,59292539;4
2019-12-10 06:00:00+00:00;0;426,2894694;52,27984619;37,69151942;20,81885274;4
2019-12-10 06:30:00+00:00;0;426,8277791;53,54000028;36,51061122;21,05066681;4
2019-11-20 07:00:00+00:00;0;462,2333374;51,62611135;37,16294479;21,00361125;5
2019-11-20 07:30:00+00:00;0;462,2333374;50,70160929;36,84829013;20,97690423;5
2019-11-20 08:00:00+00:00;0;462,2333374;50,98885028;36,11007118;21,30576833;5
2019-11-20 08:30:00+00:00;0;462,2333374;52,79582278;35,63259506;21,64646149;5
2019-11-20 09:00:00+00:00;1;474,0971273;53,31567001;35,54471334;21,9046936;5
2019-11-20 09:30:00+00:00;0;487,1229909;52,00333405;35,73266665;21,69700019;5
2019-11-20 10:00:00+00:00;0;544,5419464;51,1015714;35,29566383;21,93934472;5
2019-11-20 10:30:00+00:00;1;651,6785482;59,28277779;36,24783262;22,08861097;5
2019-11-20 11:00:00+00:00;1;613,2222188;60,65383148;36,91941961;21,95003796;5
2019-11-20 11:30:00+00:00;0;573,5396525;56,62948291;36,60479863;22,00197379;5
2019-11-20 12:00:00+00:00;1;643,477773;59,37888908;36,1617775;22,00127824;5
2019-11-20 12:30:00+00:00;0;739,6835225;51,45070903;36,06178729;22,18599033;5
2019-11-20 13:00:00+00:00;0;673,297699;51,71555519;37,33944448;22,17127768;5
2019-11-20 13:30:00+00:00;0;579,7111003;52,50457891;36,7979641;22,40633138;5
2019-11-20 14:00:00+00:00;1;550,8940633;55,64942487;36,6647625;22,2919871;5
2019-11-20 14:30:00+00:00;0;558,1777852;52,07722219;37,12216695;22,07722219;5
2019-11-20 15:00:00+00:00;0;542,2302755;51,34122594;37,20309893;22,06514931;5
2019-11-20 15:30:00+00:00;0;619,0484619;52,013333;36,40433375;22,203722;5
2019-11-20 16:00:00+00:00;0;594,8055623;52,17762438;36,68109194;21,94824473;5
2019-11-20 16:30:00+00:00;1;552,6114909;53,35666656;36,56072172;21,82261181;5
2019-11-20 17:00:00+00:00;0;564,3333435;54,89264361;36,80990982;21,71272405;5
2019-11-20 17:30:00+00:00;0;541,6396586;55,55542247;36,83645185;21,70848306;5
2019-11-20 18:00:00+00:00;0;572,6888835;55,4972229;36,48883375;21,82544454;5
2019-11-20 18:30:00+00:00;0;586,9354553;55,49963633;37,03750738;21,42443466;5
2019-11-20 19:00:00+00:00;0;540,6036377;54,32833354;37,32933362;21,25238895;5
2019-11-20 19:30:00+00:00;0;539,9944458;53,06448301;37,66751925;21,21708997;5
2019-11-20 20:00:00+00:00;0;535,2896525;50,7522227;37,79741542;21,20961475;5
2019-11-20 20:30:00+00:00;0;521,4166667;49,75333341;37,8713328;21,18655554;5
2019-11-20 21:00:00+00:00;0;514,0973053;49,15954081;37,47159513;21,15164725;5
2019-11-20 21:30:00+00:00;0;505,8059336;48,92388916;36,95405579;21,13827801;5
2019-11-20 22:00:00+00:00;0;491,9999949;48,69674301;37,62546221;21,19013437;5
2019-11-20 22:30:00+00:00;0;464,9063263;48,64944522;38,2063338;21,1878891;5
2019-11-20 23:00:00+00:00;0;443,4333293;48,57982763;38,40477753;21,18563239;5
2019-11-20 23:30:00+00:00;0;444,9900411;48,41302617;38,60341454;21,1760114;5
2019-11-21 00:00:00+00:00;0;447,9611104;48,33444468;38,71966743;21,18183327;5
2019-11-21 00:30:00+00:00;0;444,7235616;48,24197388;38,88541985;21,15208213;5
2019-11-21 01:00:00+00:00;0;441,3609212;48,18555578;39,08799998;21,09038925;5
2019-11-21 01:30:00+00:00;0;438,2555491;48,15505727;39,14301364;21,1043485;5
2019-11-21 02:00:00+00:00;0;437,1996155;48,16247114;39,29611715;21,05770683;5
2019-11-21 02:30:00+00:00;0;434,5055593;48,13666725;39,44588852;21,00227769;5
2019-11-21 03:00:00+00:00;0;436,3819936;48,18729846;39,54186376;20,98796717;5
2019-11-21 03:30:00+00:00;0;433,077774;48,21666718;39,63477834;20,96172206;5
2019-11-21 04:00:00+00:00;0;431,422226;48,20438766;39,66864967;20,9578832;5
2019-11-21 04:30:00+00:00;0;430,0955963;48,20777702;39,78516706;20,90966638;5
2019-11-21 05:00:00+00:00;0;428,7055511;48,21364021;39,78455162;20,92329343;5
2019-11-21 05:30:00+00:00;0;426,6030731;49,80589994;39,19597816;20,88554986;5
2019-11-21 06:00:00+00:00;0;425,1111094;50,33388837;36,90622203;21,32188924;5
2019-11-21 06:30:00+00:00;0;424,7839152;51,74465561;35,31881968;21,59843127;5
2019-11-21 07:00:00+00:00;0;420,3795013;51,13055484;34,64116732;21,69761149;5
2019-11-21 07:30:00+00:00;0;414,4055532;51,21821849;34,76997185;21,48879496;5
2019-11-21 08:00:00+00:00;0;416,7632141;51,05158997;35,10804176;21,27788258;5
2019-11-21 08:30:00+00:00;0;411,3722178;51,56944402;34,2451121;21,70600001;5
2019-11-21 09:00:00+00:00;1;419,3158976;54,43227959;34,11424891;22,02646001;5
2019-11-21 09:30:00+00:00;1;426,1224111;54,06833331;33,91199938;22,41127777;5
2019-11-21 10:00:00+00:00;1;431,872228;58,41819954;34,65204557;22,6513408;5
2019-11-21 10:30:00+00:00;1;520,3992259;60,86076609;35,98500379;23,27448241;5
2019-11-21 11:00:00+00:00;0;601,0722249;55,75388845;35,13677724;23,12066619;5
2019-11-21 11:30:00+00:00;0;683,7132161;57,45450211;34,57857323;23,09730085;5
2019-11-21 12:00:00+00:00;1;960,9781596;60,66329447;35,95839564;23,65671603;5
2019-11-21 12:30:00+00:00;0;852,950002;52,10427221;34,57608859;23,36953672;5
